610475.00,12716.00,32112.00,22657.00,23593.00,11642.00,3773.00,2274.00,24.00,63.00
500.00,609.00,405.00,488.00,324.00,218.00,142.00,44.00,24.00,63.00
238838.00,405636.00,22704.00,49058.00,136896.00,191202.00,69340.00,54586.00,24.00,63.00
2139857.00,1207107.00,89607.00,100570.00,211873.00,280033.00,77773.00,17255.00,24.00,63.00
248486.00,27050.00,24877.00,24030.00,12820.00,11016.00,4230.00,2306.00,24.00,63.00
160417.00,280449.00,37654.00,35038.00,31159.00,55282.00,74792.00,125502.00,24.00,63.00
1124870.00,34882.00,19846.00,31484.00,50096.00,49435.00,9148.00,1310.00,24.00,63.00
166981.00,8313.00,1143.00,1742.00,2608.00,1702.00,1292.00,963.00,34.00,56.00
686344.00,24441.00,7562.00,2872.00,5486.00,2658.00,1078.00,2476.00,38.00,56.00
1376558.00,356577.00,185001.00,25470.00,43758.00,77781.00,45937.00,18690.00,50.00,64.00
1296519.00,338098.00,269557.00,23313.00,255635.00,135246.00,52556.00,22987.00,54.00,67.00
928317.00,333603.00,156370.00,106842.00,86968.00,61099.00,31711.00,6601.00,51.00,78.00
1580976.00,156142.00,43711.00,60121.00,26481.00,29295.00,18035.00,19728.00,51.00,78.00
1783194.00,401045.00,194570.00,205224.00,72512.00,25810.00,11200.00,11157.00,51.00,78.00
342448.00,40272.00,14235.00,26525.00,22209.00,9928.00,4851.00,5220.00,51.00,78.00
1302067.00,118134.00,16790.00,10286.00,34496.00,30835.00,14485.00,6495.00,61.00,69.00
690775.00,157708.00,54888.00,134536.00,21006.00,53443.00,24652.00,6459.00,63.00,77.00
468179.00,748344.00,354861.00,148130.00,25927.00,21075.00,18377.00,8401.00,63.00,77.00
1623107.00,74177.00,77036.00,62480.00,36770.00,43319.00,5732.00,7367.00,61.00,87.00
1642453.00,66516.00,44169.00,31930.00,31248.00,10171.00,2536.00,755.00,61.00,87.00
766842.00,30985.00,6629.00,6563.00,2416.00,3974.00,7810.00,1104.00,61.00,80.00
2547209.00,936344.00,145960.00,157080.00,133744.00,31625.00,24927.00,12445.00,61.00,80.00
638774.00,9637.00,4069.00,12622.00,3183.00,1355.00,954.00,417.00,61.00,80.00
1749703.00,31323.00,10180.00,7837.00,4088.00,2732.00,1688.00,977.00,48.00,91.00
178784.00,64596.00,16254.00,7039.00,6898.00,3248.00,3136.00,1205.00,35.00,81.00
205566.00,10259.00,1745.00,8010.00,5104.00,7220.00,821.00,288.00,35.00,81.00
286447.00,101175.00,11605.00,21330.00,18422.00,11878.00,16669.00,6041.00,26.00,67.00
996792.00,120052.00,15710.00,6120.00,16695.00,14273.00,2404.00,1036.00,26.00,67.00
769707.00,4102.00,1358.00,1034.00,818.00,1991.00,547.00,213.00,26.00,67.00
245159.00,1125.00,184.00,1943.00,486.00,684.00,371.00,56.00,26.00,67.00
232340.00,10101.00,2286.00,756.00,1630.00,2104.00,2305.00,348.00,26.00,67.00
366464.00,284567.00,43957.00,14403.00,8289.00,7747.00,2441.00,4527.00,26.00,67.00
1483591.00,128552.00,7992.00,11557.00,15380.00,10070.00,3130.00,867.00,21.00,56.00
665129.00,5555.00,2373.00,6290.00,7135.00,746.00,247.00,154.00,21.00,56.00
352049.00,23595.00,10644.00,6998.00,6816.00,2498.00,474.00,339.00,23.00,57.00
405897.00,3411.00,6869.00,2478.00,2634.00,1001.00,657.00,313.00,29.00,75.00
131214.00,36397.00,1194.00,3587.00,2540.00,1159.00,612.00,116.00,20.00,67.00
235931.00,34269.00,8996.00,1674.00,7660.00,2335.00,1663.00,1289.00,20.00,75.00
110676.00,33501.00,1090.00,4518.00,5521.00,2275.00,442.00,523.00,20.00,60.00
165764.00,28428.00,2360.00,1326.00,6465.00,1927.00,1041.00,427.00,16.00,30.00
217374.00,46860.00,5400.00,4261.00,3670.00,3761.00,1627.00,944.00,24.00,35.00
152617.00,21599.00,32991.00,39452.00,10245.00,19658.00,2755.00,5783.00,37.00,54.00
847862.00,61903.00,9729.00,33630.00,10450.00,32431.00,15279.00,6157.00,53.00,67.00
52352.00,20922.00,15791.00,6367.00,1643.00,5236.00,1827.00,938.00,60.00,90.00
707746.00,365686.00,26110.00,159492.00,111274.00,40473.00,15886.00,6309.00,60.00,96.00
323698.00,54849.00,18655.00,3841.00,14765.00,8659.00,4550.00,1703.00,54.00,78.00
133436.00,12560.00,2223.00,3955.00,3113.00,2281.00,1089.00,883.00,44.00,77.00
39541.00,17687.00,5114.00,3558.00,1038.00,1607.00,354.00,612.00,38.00,70.00
14159.00,12034.00,2675.00,1944.00,1660.00,646.00,399.00,594.00,34.00,69.00
1760097.00,209688.00,93701.00,23680.00,5659.00,12034.00,4092.00,2122.00,23.00,78.00
